Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
No es elegante matar a una mujer descalza,,,.,96,Raúl del Pozo,"Pozo, Raúl del",,,,,,Bibliotex,,,2001,,,,,"JB, el héroe de esta novela, y su ayudante recorren Madrid, sus garitos y sus barrios residenciales, hablan con policías y con antiguos progres para buscar a un asesino que se envuelve en la amnesia. El detective va apartando las capas superficiales hasta llegar al corazón del misterio. El pasado se convierte en el principal testigo. JB sabe que el paso de los años es una riada que, al retirarse, deja al descubierto a los muertos y a los culpables, porque el tiempo habla sin que le pregunten.",,,,,,,,,,,157,,,,,,español,,,,,,9788481303698,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:42:16.697159051,,,,,,,,mvlKAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B103BB1D-C39E-464A-81DA-E4FE88F7E7D0,
Pájaro en una tormenta,,,.,102,Isaac Montero,"Montero, Isaac",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,444,,,,,,español,,,,,,9788481303780,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:46:48.178485989,,,,,,,,BdZQAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/FBF1BCD0-C24E-420A-BA8F-EF4F2685D60F,
Queda la noche,,,.,103,Soledad Puértolas,"Puértolas, Soledad",,,,,,Bibliotex,,,2001,,,,,"Unas fotos sacadas alrededor de una piscina de un hotel de Delhi, los viajes con gente desconocida, los amigos de toda la vida, los aficionados a la ópera, los teléfonos que no funcionan, el calor en medio de la noche, la necesidad de beber whisky, las aventuras con hombres casados, el afecto de los padres, los hijos desvalidos, las damas filantrópicas, las mujeres recluidas, las responsabilidades familiares, el deseo de tirarlo todo por la borda?. Con estos elementos y algunos más se va configurando la trama que envuelve a Aurora, una mujer de treinta años que poco a poco empieza a pensar que su vida está siendo organizada desde fuera. Demasiadas coincidencias y repeticiones. Una cadena de casualidades empieza a dar vueltas. El azar se impone. Las interpretaciones se suceden y aún podrían seguir dando más vueltas, infinitas vueltas. El juego ha sido decidido en otra parte, y cuando termina los jugadores no desaparecen de escena, no se cierra el telón. La protagonista sabe que volvería a jugar y a seguir esperando porque siempre queda un resto de todo, de los errores, de los fracasos, de los falsos o verdaderos amores. Queda el refugio, el retiro, la brecha, el ofrecimiento de la noche.",,,,,,,,,,,159,,,,,,español,,,,,,9788481303797,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:47:20.181527018,,,,,,,,nrPzAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/BE8E5946-448B-47AB-B64F-C7D3CDD6EBF8,
Tatuaje,,,.,128,Manuel Vázquez Montalbán,"Montalbán, Manuel Vázquez",,,,,,Bibliotex,,,2001,,,,,"LA PRIMERA ENTREGA DE LA SERIE PROTAGONIZADA POR EL DETECTIVE PEPE CARVALHO. El cuerpo de un hombre desnudo aparece un día en la playa de Vilassar de Mar. Con la caracomida por los peces, un tatuaje grabado en su piel es la única pista: ""He nacido para revolucionar el infierno"". Carvalho es el encargado de averiguar su identidad. Una búsqueda que le llevará de las calles de Barcelona a los canales de Ámsterdam en esta primera aventura de una de las sagas de género negro más famosas de la literatura contemporánea. Creado por Manuel Vázquez Montalbán entre las páginas de Yo maté a Kennedy, Tatuaje es la primera novela en que Carvalho ejerce de investigador privado.",,,,,,,,,,,191,,,,,,español,,,,,,9788481304183,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:08:22.258934974,,,,,,,,oXTKAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E80E1EF4-F0D7-4494-A122-170EE4E02F88,
Tiempo nublado,,,.,132,Octavio Paz,"Paz, Octavio",,,,,,Bibliotex,Barcelona (España),,2001,,,,World politics,,,,,,,,,,,,187,,,,,,español,,,,,,9788481304343,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:12:42.468773961,,,,,,,,KORnPQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/12886420-L.jpg,
Tigre Juan,,El curandero de su honra,.,130,Ramón Pérez de Ayala,"Ayala, Ramón Pérez de",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,252,,,,,,español,,,,,,9788481304206,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:09:16.529155969,,,,,,,,6qF7AAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/42FF39D6-A9CC-4B0E-8918-0C4A38501701,
Un mundo para Julius,,,.,111,Alfredo Bryce Echenique,"Echenique, Alfredo Bryce",,,,,,Bibliotex,,,2001,,,,,"Memoria y recreación de la infancia, Un mundo para Julius constituye un hito de la narrativa latinoamericana de los últimos tiempos. Ha sido traducida a varios idiomas y es lectura obligada en muchas universidades francesas, alemanas y norteamericanas. ""Por la inteligencia de su factura, la ciencia de su lenguaje, la mezcla sutil de ironía, nostalgia y humor, y la aguda visión de lo real que conforman su esencia, este libro de Bryce Echenique es una de las mejores novelas escritas por un autor latinoamericano"" (Gabriel García Márquez).",,,,,,,,,,,477,,,,,,español,,,,,,9788481303988,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:53:55.324270009,,,,,,,,jmKBPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/CCC27447-FA5C-4BC2-B58E-FFA79A6BB560,
Viento del norte,,,.,127,Elena Quiroga,"Quiroga, Elena",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,255,,,,,,español,,,,,,9788481304176,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:07:59.311254024,,,,,,,,02WeGQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/14843005-L.jpg,
Vigilia del almirante,,,.,109,Augusto Roa Bastos,"Bastos, Augusto Roa",,,,,,Bibliotex,Barcelona (España),,2001,,,,,"Esta es una obra polifónica donde se entrecruzan el héroe y el antihéroe, el medioevo y el modernismo, la cristiandad y la apetencia del oro, el poder y el no poder, la violencia y la ternura, el amor y el odio, la miseria y la gloria enclavados eternamente sobre los maderos de la dialéctica. En fin, la historia del hombre de siempre, escrito con una maestría poética extraordinaria. La novela aparentemente se desarrolla, en la mayor parte, en los días previos al descubrimiento en los que Colón es acosado por la desesperación y el temor a la muerte de sus marinos amotinados. Es como si en este corto tiempo se concentrara toda la vida vivida y por vivir de este marino hecho por la sola tenacidad de estar absolutamente cierto de ser el ser providencial que ha de descubrir la nueva ruta. Es como si la proximidad de la muerte lo volviera traslúcido a interpretar los enigmas de su propia vida. El pasado y el futuro se confunden y se entrelazan en un solo torbellino capaz de arrastrarlo al fondo del mar o a la cúspide de la gloria o a la del infortunio.",,,,,,,,,,,287,,,,,,español,,,,,,9788481303964,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:52:06.529438018,,,,,,,,5zBuPwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10833060-L.jpg,
"Yo, el rey",,,.,108,Juan Antonio Vallejo-Nágera,"Vallejo-Nágera, Juan Antonio",,,,,,Bibliotex,,,2001,,,,,"En el año 1808 José Bonaparte está en Bayona, llamado por su hermano Napoleón, quien le ha hecho renunciar al reino de Nápoles para ocupar el trono de España. En Bayona conversa con el emperador, se entera de las intrigas de la familia real española y se dispone a ser buen rey para aquel país desconocido para él. Mientras, van llegando noticias alarmantes, las atrocidades que ha cometido Murat en Madrid, las partidas de guerrilleros en toda la península, y cuando el nuevo monarca entre en Madrid, comprenderá que a pesar de sus buenas intenciones todo lo que haga va a ser inútil. Con un material histórico interesantísimo, Vallejo-Nágera, después de documentarse de un modo muy completo, ha escrito una novela llena de verdad humana en la que los personajes de la historia, empezando por el propio José I, tan calumniado y tan mal conocido entre nosotros, adquieren una nueva vida gracias al arte de un extraordinario escritor.",,,,,,,,,,,254,,,,,,español,,,,,,9788481303957,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:51:13.582252025,,,,,,,,FFCfGQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1AC5A9BD-B772-4E35-9E67-DB9A2874BC9B,
Así llegó España a la Guerra Civil,,la República (1931-1936),.,1,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,,,,,,,,,,,,201,,,,,,español,,,,,,9788496507609,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:26:24.285084962,,,,,,,,vBwtAgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/A16FAC20-A89B-4242-8F5F-226A038EF8E9,
Con Asturias se hunde el Frente Norte,,octubre 1937,.,18,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507777,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:39:04.678833007,,,,,,,,IwMqAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9AE794AD-E0CF-411A-93B1-63D863C0C759,
"Dos Españas, dos estados, dos economías",,(agosto 1938),.,28,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,,,,,,,,,,,,201,,,,,,español,,,,,,9788489192072,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:48:34.353392004,,,,,,,,u3nSAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E4763878-1959-45B0-AF83-018D26211BAA,
El Bombardeo de Guernica,,(abril 1937).,.,12,Javier Redondo Rodelas,"Rodelas, Javier Redondo",,,,,,Unidad Editorial,Madrid,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507715,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:35:34.853876948,,,,,,,,BIghAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B9C2E76F-3C4D-4ADA-A8B6-96F288106BD3,
El Duce envía refuerzos,,Diciembre 1936,.,8,Javier Redondo Rodelas,"Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507678,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:31:53.843585968,,,,,,,,90xTBAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1022A6A2-7C09-43F2-B144-79FBACE7F4F2,
"El Ebro, la batalla más larga de la Guerra",,(Julio 1938).,.,27,Javier Redondo Rodelas,"Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192065,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:48:05.803444981,,,,,,,,cmB0NAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/92775FFF-14A3-4F1B-AC18-07B8129CF624,
El Fin del sueño revolucionario,,(Octubre 1938).,.,30,Javier Redondo Rodelas,"Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192096,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:49:36.649379014,,,,,,,,htSTGAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/AE93ED28-FCED-402D-9D34-947037B8753D,
El Generalísimo instaura su Régimen,,(Enero 1936),.,21,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,,,,,,,,,,,,201,,,,,,español,,,,,,9788489192003,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:42:50.247625946,,,,,,,,tN2rPAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F2C64BC9-0E13-4FAA-87DE-02864EE90EBD,
El rostro de un pueblo,,de Azaña a Numancia,,,Pablo César Nieto Martín,"Martín, Pablo César Nieto",,,,,,Ayuntamiento de Numancia de la Sagra,,,2008,,,,,,,,,,,,,,,,301,,,,,,español,,,,,,9788460646594,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 17:00:22.856982946,,,,,,,,A1GiXwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/40FD877D-F308-4D02-8369-72B073506359,
El rostro humano en el arte,,,,,Salvat Editores,"Editores, Salvat",,,,,,Salvat,,,1973,,,,,,,,,,,,,,,,138,,,,,,español,,,,,,9788434533219,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/10/05 10:16:45.339797973,,,,,,,,q1RIAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F60DCC50-C0E8-4709-B40D-750FE1301EFC,
El Toledo de tinieblas,,"momias, emparedadas y cementerios",,,Luis Rodríguez Bausá,"Bausá, Luis Rodríguez",,,,,,Editorial Ledoria JMR,,,2024,,,,,,,,,,,,,,,,542,,,,,,español,,,,,,9788419887320,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/27 11:20:56.618782997,,,,,,,,th7W0AEACAAJ,,0,0,0,,http://images.amazon.com/images/P/8419887323.01Z.jpg,
España pendiente del mundo,,(Septiembre 1938).,.,29,"Javier Redondo Rodelas,Juan Carlos Laviana","Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192089,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:49:01.849081993,,,,,,,,hDeLAgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/59B4E2F0-01BB-49AC-A0E4-6868A8924FA9,
Fantasmas de Toledo,,Rutas de Toledo,,,José García Cano,"Cano, José García",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/27 11:20:01.519351005,,,,,,,,,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E9CAE1F9-22E5-4427-9983-FE951FFF0DA6,
Franco rompe el 'cinturón de hierro',,junio 1937,,,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507739,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:36:44.192525982,,,,,,,,M4GOAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/83F87389-C0C5-4974-B30D-01B87749F0E7,
"Guadalajara, la lucha en el barro",,marzo 1937,.,11,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507708,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:34:51.101111054,,,,,,,,e_hHOwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/DE041091-2680-48CF-BD4D-ECEABBE3C4A1,
La Batalla de Madrid (noviembre 1936),,,.,7,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507661,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:31:14.682232022,,,,,,,,NiAtAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1F4C0A9E-7050-4119-8B24-06630E467562,
La caída de Barcelona,,enero 1937,.,33,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192126,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:52:02.426527023,,,,,,,,iZcuGgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6530C1A9-EC76-492A-8E7B-E608C3F5E2EF,
La caída de Santander,,Agosto 1937,,,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788496507753,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:37:36.423755049,,,,,,,,MyAtAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/FDF1771A-E347-46AB-A846-AD359F7152DE,
La Guerra Civil día a día,,Cronología e índices. 1936-1939),.,36,"Juan Carlos Laviana,Javier Redondo","Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,206,,,,,,español,,,,,,9788489192157,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:53:35.639752030,,,,,,,,lmmEAQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/D554386E-8543-4391-80C8-6A587EDEFA38,
La Guerra Civil Española mes a mes,,La zona republicana se parte en dos (abril 1938). Vol. 24,.,24,"Javier Redondo Rodelas,Juan Carlos Laviana","Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192034,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:44:25.800475955,,,,,,,,7CfGPAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/58A97D58-9746-45DC-9644-3D97F9ED669D,
La Guerra Civil Española mes a mes,,los trece puntos de Negrín (mayo 1938). Vol. 25,.,25,Juan Carlos Laviana,"Laviana, Juan Carlos",,,,,,Unidad Editorial,,,2005,,,,,,,,,,,,,,,,201,,,,,,español,,,,,,9788489192041,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:44:55.464293003,,,,,,,,9kxTBAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/38CF87A3-8F51-4BA8-A916-1252328821FB,
La Guerra Civil Española mes a mes,,La campaña de Levante (junio 1938). Vol. 26,.,26,"Javier Redondo Rodelas,Juan Carlos Laviana","Rodelas, Javier Redondo",,,,,,Unidad Editorial,,,2005,,,,,"Un prestigioso equipo de historiadores y estudiosos han contribuido a esta colección sobre la Guerra Civil con textos y prólogos, o bien polemizando sobre algunas de las cuestiones que, aún hoy, siguen resultando candentes. Distintos enfoques, con el denominador común del rigor y de un buen número de libros publicados, que conseguirán que el lector alcance una opinión formada y razonada sobre este trascendental periodo de la Historia de España.",,,,,,,,,,,201,,,,,,español,,,,,,9788489192058,,0,0.000000,Estantería 5.1,Unread,,0,,,,,,,,0,,,,,2025/09/28 16:47:32.975267052,,,,,,,,NSAtAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/FE491767-0A18-49E0-9CCD-F11488C77F06,
